2781,UC011CLY.2,HSALNG0039449
2782,UC011CLY.2,NONHSAG039631.2
2783,UC011CLY.2,HSALNG0039450
2784,UC011CLY.2,HSALNG0039451
2785,UC011CLY.2,lnc-EXOC3-1
2786,WASIR2,NCRNA00286A
2787,ZNF205-AS1,ZNF205 antisense RNA 1
2788,ZNF205-AS1,MGC3771
2789,ZNF205-AS1,HSALNG0109122
2790,ZNF295-AS1,PRED87
2791,ZNF295-AS1, C21orf121
2792,ZNF295-AS1, NCRNA00318
2793,"ZXF1",ZXF1
2794,"ZXF1", UC001kfo
2795,"ZXF1", uc001kfo.1
2796,"ZXF1", ACTA2-AS1
2797,ACTA2-AS1:4,ZXF1
2798,ACTA2-AS1:4, UC001kfo
2799,ACTA2-AS1:4, uc001kfo.1
2800,ACVR2B-AS1,ACVR2B antisense RNA 1
2801,ACVR2B-AS1,ACVR2B antisense RNA 1 (non-protein coding)
2802,ACVR2B-AS1,HSALNG0025231
2803,ACVR2B-AS1,ACVR2B-AS1
2804,ACVR2B-AS1,NONHSAG034796.2
2805,"aHIF ",aHIF
2806,"aHIF ", 3'aHIF-1A
2807,"aHIF ", HIF1A-AS2
2808,"ANCR ",AGU2
2809,"ANCR ", ANCR
2810,"ANCR ", SNHG13
2811,"ANCR ", KIAA0114
2812,"ANCR ", lncRNA-ANCR
2813,"ANCR ", DANCR
2814,"ANRIL ",ANRIL
2815,"ANRIL ", p15AS
2816,"ANRIL ", PCAT12
2817,"ANRIL ", CDKN2BAS
2818,"ANRIL ", CDKN2B-AS
2819,"ANRIL ", NCRNA00089
2820,"ANRIL ", CDKN2B-AS1
2821,"AWPPH ",AGD2
2822,"AWPPH ", MORRBID
2823,"AWPPH ", LINC00978
2824,"AWPPH ", MIR4435-1HG
2825,"AWPPH ", lncRNA-AWPPH
2826,"AWPPH ", MIR4435-2HG
2827,"BAIAP2-AS1 ",BAIAP2-AS1
2828,"BAIAP2-AS1 ", lnc-BAIAP2
2829,"BAIAP2-AS1 ", BAIAP2-DT
2830,"BC200 ",BC200
2831,"BC200 ", BC200a
2832,"BC200 ", LINC00004
2833,"BC200 ", NCRNA00004
2834,"BC200 ", BCYRN1
2835,"BZRAP1-AS1 ",BZRAP1-AS1
2836,"BZRAP1-AS1 ", TSPOAP1-AS1
2837,"C10orf91 ",C10orf91
2838,"C10orf91 ", LINC02870
2839,C1QTNF1-AS1,C1QTNF1 antisense RNA 1
2840,C1QTNF1-AS1,HSALNG0119089
2841,C1QTNF1-AS1,C1QTNF1-AS1
2842,"CARLo-5 ",CARLO5
2843,"CARLo-5 ", CARLo-5
2844,"CARLo-5 ", onco-lncRNA-40
2845,"CARLo-5 ", CCAT1
2846,"CCHE1 ",CCHE1
2847,"CCHE1 ", lncRNA-CCHE1
2848,"CCHE1 ", CCEPR
2849,CDKN2BAS,ANRIL
2850,CDKN2BAS, p15AS
2851,CDKN2BAS, PCAT12
2852,CDKN2BAS, CDKN2BAS
2853,CDKN2BAS, CDKN2B-AS
2854,CDKN2BAS, NCRNA00089
2855,CLLU1,chronic lymphocytic leukemia up-regulated 1
2856,CLLU1,chronic lymphocytic leukemia up-regulated protein 1
2857,CLLU1,HSALNG0093062
2858,CLLU1,LINC02397
2859,CLLU1,Chronic lymphocytic leukemia up-regulated protein 1
2860,"CTD-2547G23.4 ",ZKSCAN2 divergent transcript
2861,"CTD-2547G23.4 ",CTD-2547G23.4
2862,"CTD-2547G23.4 ",NONHSAG018940.2
2863,"CTD-2547G23.4 ",ZKSCAN2-DT
2864,"CTD-2547G23.4 ",HSALNG0110345
2865,"CTD-2547G23.4 ",HSALNG0110348
2866,"CTD-2547G23.4 ",HSALNG0110347
2867,"CTD-2547G23.4 ", ZKSCAN2-DT
2868,"CUDR ",CUDR
2869,"CUDR ", UCAT1
2870,"CUDR ", LINC00178
2871,"CUDR ", NCRNA00178
2872,"CUDR ", onco-lncRNA-36
2873,"CUDR ", UCA1
2874,DBH-AS1,NCRNA00118
2875,DLGAP1-AS1,HsT914
2876,DSCR8,MMA1
2877,DSCR8, MMA-1
2878,DSCR8, MTAG2
2879,DSCR8, MMA-1a
2880,DSCR8, MMA-1b
2881,DSCR8, CT25.1a
2882,DSCR8, CT25.1b
2883,DSCR8, C21orf65
2884,ELMO1-AS1,ELMO1 antisense RNA 1
2885,ELMO1-AS1,ELMO1 antisense RNA 1 (non-protein coding)
2886,ELMO1-AS1,HSALNG0057290
2887,ELMO1-AS1,NONHSAG047360.2
2888,"EPB41L4A-AS2 ",EPB41L4A-AS2
2889,"EPB41L4A-AS2 ", EPB41L4A-DT
2890,"EPIC1",Lnc-EPIC1
2891,"EPIC1", LOC284930
2892,"FLJ33360 ",long intergenic non-protein coding RNA 2145
2893,"FLJ33360 ",FLJ33360
2894,"FLJ33360 ",CTD-2324F15.2
2895,"FLJ33360 ",LINC02145
2896,"FLJ33360 ",HSALNG0039890
2897,"FLJ33360 ",NONHSAG039744.2
2898,"FLJ33360 ", LINC02145
2899,"FLVCR1-AS1 ",LQK1
2900,"FLVCR1-AS1 ", FLVCR1-AS1
2901,"FLVCR1-AS1 ", NCRNA00292
2902,"FLVCR1-AS1 ", FLVCR1-DT
2903,GABPB1-AS1,GABPB1 antisense RNA 1
2904,GABPB1-AS1,GABPB1 antisense RNA 1 (non-protein coding)
2905,GABPB1-AS1,HSALNG0105872
2906,GABPB1-AS1,GABPB1-AS1
2907,GABPB1-AS1,NONHSAG016861.2
2908,"GAS6-AS2 ",GAS6-AS2
2909,"GAS6-AS2 ", GAS6-DT
2910,GAS8-AS1,C16orf3
2911,GATA3-AS1,GATA3 antisense RNA 1
2912,GATA3-AS1,GATA3-AS1
2913,GATA3-AS1,HSALNG0076040
2914,GATA3-AS1,NONHSAG005177.2
2915,GATA3-AS1,HSALNG0076034
2916,GMDS-DT,GMDS-AS1
2917,HAR1A,HAR1F
2918,HAR1A, LINC00064
2919,HAR1A, NCRNA00064
2920,HAR1B,HAR1R
2921,HAR1B, LINC00065
2922,HAR1B, NCRNA00065
2923,HHIP-AS1,HHIP antisense RNA 1
2924,HHIP-AS1,HHIP antisense RNA 1 (non-protein coding)
2925,HHIP-AS1,HHIP-AS1
2926,HHIP-AS1,HSALNG0037609
2927,HHIP-AS1,NONHSAG039015.2
2928,"HOST2 ",HOST2
2929,"HOST2 ", lncRNA-HOST2
2930,"HOST2 ", CERNA2
2931,HTR2A-AS1,HTR2A antisense RNA 1
2932,HTR2A-AS1,HTR2A antisense RNA 1 (non-protein coding)
2933,HTR2A-AS1,HSALNG0096901
2934,HTR2A-AS1,NONHSAG013453.2
2935,HTR2A-AS1,HSALNG0096910
2936,HTR2A-AS1,HSALNG0096903
2937,HTR2A-AS1,HTR2A-AS1
2938,"IHS ",lncIHS
2939,"IHS ", NR027113
2940,"IHS ", PHACTR2-AS1
2941,INXS,apoptotic BCL2L1-antisense long non-coding RNA
2942,INXS,INXS
2943,INXS,apoptotic BCL-X-associated long ncRNA
2944,INXS,intronic BCL-XS-inducing lncRNA
2945,INXS,HSALNG0129511
2946,IPW,NCRNA00002
2947,"LINC-ITGB1 ",linc-ITGB1
2948,"LINC-ITGB1 ", TCONS_00018476
2949,"LINC-ITGB1 ", IATPR
2950,"LINC-POU3F3 ",LINC01158
2951,"LINC-POU3F3 ", linc-Brn1a
2952,"LINC-POU3F3 ", linc-POU3F3
2953,"LINC-POU3F3 ", PANTRI1
2954,"LINC-USP16 ",C21orf100
2955,"LINC-USP16 ", Linc-USP16
2956,"LINC-USP16 ", NCRNA00161
2957,"LINC-USP16 ", LINC00161
2958,LINC00160,C21orf52
2959,LINC00160, NCRNA00160
2960,LINC00205,NCRNA00205
2961,LINC00488,C3orf66
2962,LINC00635,long intergenic non-protein coding RNA 635
2963,LINC00635,NONHSAG035681.2
2964,LINC00635,HSALNG0027872
2965,LINC00635,LINC00635
2966,"LINC00657 ",LINC00657
2967,"LINC00657 ", NORAD
2968,LINC00882,long intergenic non-protein coding RNA 882
2969,LINC00882,LINC00882
2970,LINC00882,HSALNG0027843
2971,LINC00882,NONHSAG035665.2
2972,LINC00882,HSALNG0027852
2973,LINC00882,NONHSAG035667.2
2974,LINC00882,HSALNG0027836
2975,LINC00882,HSALNG0027845
2976,LINC00882,HSALNG0027849
2977,LINC00882,HSALNG0027851
2978,LINC00882,HSALNG0027847
2979,LINC01018,SRHC
2980,LINC01061,long intergenic non-protein coding RNA 1061
2981,LINC01061,FLJ14186
2982,LINC01061,NONHSAG038752.2
2983,LINC01061,lnc-FABP2-1
2984,LINC01134,long intergenic non-protein coding RNA 1134
2985,LINC01134,HSALNG0000361
2986,LINC01134,LINC01134
2987,LINC01134,NONHSAG000199.2
2988,LINC01152,CMPD
2989,LINC01152, TCONS_00025128
2990,LINC01224,long intergenic non-protein coding RNA 1224
2991,LINC01224,CTB-175P5.4
2992,LINC01224,LINC01224
2993,LINC01224,HSALNG0125033
2994,LINC01224,NONHSAG025352.2
2995,LINC01287,TCONS_l2_00027522
2996,"LINC01296 ",LNMAT1
2997,"LINC01296 ", LINC01296
2998,"LINC01296 ", DUXAP9
2999,LINC01352,long intergenic non-protein coding RNA 1352
3000,LINC01352,HSALNG0010764
3001,LINC01352,LINC01352
3002,LINC01352,NONHSAG004358.2
3003,LINC01391,long intergenic non-protein coding RNA 1391
3004,LINC01391,HSALNG0029310
3005,LINC01391,LINC01391
3006,LINC01391,NONHSAG036205.2
3007,LINC01551,C14orf23
3008,LINC01551, c14_5148
3009,LINC01554,FIS
3010,LINC01554, C5orf27
3011,LINC01714,long intergenic non-protein coding RNA 1714
3012,LINC01714,LINC01714
3013,LINC01714,HSALNG0000615
3014,LINC01714,HSALNG0000603
3015,LINC01714,HSALNG0000620
3016,LINC01714,NONHSAG000285.2
3017,LINC01714,NONHSAG000280.2
3018,LINC02476,LVCAT5
3019,LINC02476, lnc-TSPAN12
3020,LINC02499,long intergenic non-protein coding RNA 2499
3021,LINC02499,hCG1813624
3022,LINC02499,HSALNG0035151
3023,LINC02499,NONHSAG038179.2
3024,LINC02499,LINC02499
3025,"LINCRNA-VLDLR ",linc-VLDLR
3026,"LINCRNA-VLDLR ", lincRNA-VLDLR
3027,"LINCRNA-VLDLR ", VLDLR-AS1
3028,LMCD1-AS1,LMCD1 antisense RNA 1
3029,LMCD1-AS1,LMCD1 antisense RNA 1 (head to head)
3030,LMCD1-AS1,HSALNG0023975
3031,LMCD1-AS1,LMCD1-AS1
3032,LMCD1-AS1,HSALNG0023952
3033,LMCD1-AS1,NONHSAG034348.2
3034,"lnc473 ",LNC473
3035,"lnc473 ", C6orf176
3036,"lnc473 ", bA142J11.1
3037,"lnc473 ", LINC00473
3038,"lncCAMTA1 ",lncCAMTA1
3039,"lncCAMTA1 ", CAMTA1-DT
3040,"lncGPR107 ",LncGPR107
3041,"lncGPR107 ", GPRACR
3042,"lncMAPK6 ",lncMAPK6
3043,"lncMAPK6 ", MAPK6-DT
3044,"lncPARP1 ",lncPARP1
3045,"lncPARP1 ", LINC01703
3046,"lncRNA-HEIH ",HCCAT2
3047,"lncRNA-HEIH ", LINC-HEIH
3048,"lncRNA-HEIH ", LINC00848
3049,"lncRNA-HEIH ", lncRNA-HEIH
3050,"lncRNA-HEIH ", HEIH
3051,"lncRNA-LET ",lncRNA-LET
3052,"lncRNA-LET ", NPTN-IT1
3053,"lncRNA-Saf ",SAF
3054,"lncRNA-Saf ", FASAS
3055,"lncRNA-Saf ", FAS-AS
3056,"lncRNA-Saf ", FAS-AS1
3057,"lncTCF7 ",LncTCF7
3058,"lncTCF7 ", TCONS_00009511
3059,"lncTCF7 ", WSPAR
3060,"lncZic2 ",lncZic2
3061,"lncZic2 ", LINC00554
3062,"LOC728290 ",long intergenic non-protein coding RNA 2027
3063,"LOC728290 ",LOC728290
3064,"LOC728290 ",NONHSAG035479.2
3065,"LOC728290 ",HSALNG0027060
3066,"LOC728290 ",LINC02027
3067,"LOC728290 ", LINC02027
3068,LUST,LUST
3069,"MAFG-AS1 ",MAFG-AS1
3070,"MAFG-AS1 ", MAFG-DT
3071,MEG9,LINC00584
3072,MFI2-AS1,MFI2-AS1
3073,MIR137HG,MIR137 host gene
3074,MIR137HG,MIR137 host gene (non-protein coding)
3075,MIR137HG,MIR137HG
3076,MIR137HG,HSALNG0005433
3077,MIR137HG,NONHSAG002176.2
3078,MIR137HG,HSALNG0005432
3079,"miR143HG ",CARMEN
3080,"miR143HG ", MIR143HG
3081,"miR143HG ", CARMN
3082,"MYCLo-6",MYCLo-5
3083,"MYCLo-6", MYCLo-6
3084,"MYCLo-6", LPP-AS2
3085,"NCRNA00173 ",NCRNA00173
3086,"NCRNA00173 ", LINC00173
3087,"NEAT1",VINC
3088,"NEAT1", TncRNA
3089,"NEAT1", LINC00084
3090,"NEAT1", NCRNA00084
3091,"NEAT1", NEAT1_MENbeta and MENepsilon
3092,"NR027113 ",lncIHS
3093,"NR027113 ", NR027113
3094,"NR027113 ", PHACTR2-AS1_Variant 2
3095,NR2F1-AS1,NR2F1 antisense RNA 1
3096,NR2F1-AS1,FLJ42709
3097,NR2F1-AS1,NR2F1-AS1
3098,NR2F1-AS1,HSALNG0043527
3099,NR2F1-AS1,NONHSAG041023.2
3100,"NR_015378 ",ZNF674 antisense RNA 1 (head to head)
3101,"NR_015378 ",ZNF674 antisense RNA 1 (non-protein coding)
3102,"NR_015378 ",ZNF674 antisense RNA 1
3103,"NR_015378 ",ZNF674-AS1
3104,"NR_015378 ",HSALNG0137651
3105,"NR_015378 ",NONHSAG054360.2
3106,"NR_015378 ", ZNF674-AS1
3107,"NR_024284 ",alpha-1-B glycoprotein
3108,"NR_024284 ",A1B
3109,"NR_024284 ",ABG
3110,"NR_024284 ",GAB
3111,"NR_024284 ",HYST2477
3112,"NR_024284 ",alpha-1B-glycoprotein
3113,"NR_024284 ",HEL-S-163pA
3114,"NR_024284 ",epididymis secretory sperm binding protein Li 163pA
3115,"NR_024284 ",Alpha-1B-glycoprotein
3116,"NR_024284 ",Alpha-1-B glycoprotein
3117,"NR_024284 ", ZEB1-AS1_Variant 1
3118,"NR_026591 ",REC1
3119,"NR_026591 ", HRAD1
3120,"NR_026591 ", RAD1_Variant 2
3121,"NR_033928 ",TNFRSF10A divergent transcript
3122,"NR_033928 ",LOC389641
3123,"NR_033928 ",lnc-CHMP7-1
3124,"NR_033928 ",HSALNG0063968
3125,"NR_033928 ",NONHSAG049754.2
3126,"NR_033928 ", TNFRSF10A-DT
3127,"NR_073450.1 ",F6PK
3128,"NR_073450.1 ", HL2K
3129,"NR_073450.1 ", PFRX
3130,"NR_073450.1 ", PFKFB1_Variant 4
3131,"NR_073453 ",long intergenic non-protein coding RNA 601
3132,"NR_073453 ",LINC00601
3133,"NR_073453 ",HSALNG0081449
3134,"NR_073453 ",NONHSAG007147.2
3135,"NR_073453 ", LINC00601
3136,NRON,NCRNA00194
3137,"OSER1-AS1 ",OSER1-AS1
3138,"OSER1-AS1 ", OSER1-DT
3139,"PANDA",PANDA
3140,"PANDA", PANDAR
3141,"PAR5",PAR5
3142,"PAR5", PAR-5
3143,"PAR5", D15S226E
3144,"PAR5", PWAR5
3145,PCAT14,prostate cancer associated transcript 14
3146,PCAT14,prostate cancer associated transcript 14 (non-protein coding)
3147,PCAT14,HSALNG0134403
3148,PCAT14,PCAT14
3149,PCAT29,prostate cancer associated transcript 29
3150,PCAT29,prostate cancer associated transcript 29 (non-protein coding)
3151,PCAT29,DRAIC
3152,PCAT29,"downregulated RNA in cancer, inhibitor of cell invasion and migration"
3153,PCAT29,NONHSAG017290.2
3154,PCAT29,lnc-RPLP1-12
3155,PCAT29,HSALNG0106856
3156,PCAT29,NONHSAG017288.2
3157,PCAT29,HSALNG0106873
3158,PCAT29,HSALNG0106864
3159,PCAT29,HSALNG0106875
3160,PCAT29,HSALNG0106861
3161,PCAT29,HSALNG0106865
3162,PCAT29,HSALNG0106878
3163,PCAT29,NONHSAG017294.2
3164,PCAT29,HSALNG0106871
3165,PITPNA-AS1,PITPNA antisense RNA 1
3166,PITPNA-AS1,PITPNA antisense RNA 1 (non-protein coding)
3167,PITPNA-AS1,HSALNG0113813
3168,PITPNA-AS1,PITPNA-AS1
3169,PITPNA-AS1,NONHSAG020463.2
3170,"PLAC2 ",TINCR ubiquitin domain containing
3171,"PLAC2 ",FLJ90734
3172,"PLAC2 ",NCRNA00036
3173,"PLAC2 ",LINC00036
3174,"PLAC2 ",onco-lncRNA-16
3175,"PLAC2 ",non-protein coding RNA 36
3176,"PLAC2 ",long intergenic non-protein coding RNA 36
3177,"PLAC2 ",terminal differentiation-induced ncRNA
3178,"PLAC2 ",placenta-specific 2
3179,"PLAC2 ",placenta-specific 2 (non-protein coding)
3180,"PLAC2 ",tissue differentiation-inducing non-protein coding RNA
3181,"PLAC2 ",PLAC2
3182,"PLAC2 ",NONHSAG024566.2
3183,"PLAC2 ",lnc-TINCR-1
3184,"PLAC2 ",HSALNG0123467
3185,"PLAC2 ",HSALNG0123468
3186,"PLAC2 ",Ubiquitin domain-containing protein TINCR
3187,"PLAC2 ",Placenta-specific protein 2
3188,"PLAC2 ",Terminal differentiation-induced cornification regulator
3189,"PLAC2 ", TINCR
3190,"PlncRNA-1 ",PlncRNA1
3191,"PlncRNA-1 ", PlncRNA-1
3192,"PlncRNA-1 ", CBR3-AS1
3193,PRC1-AS1,PRC1 antisense RNA 1
3194,PRC1-AS1,HSALNG0108181
3195,PRC1-AS1,NONHSAG017913.2
3196,PRC1-AS1,HSALNG0108169
3197,"RERT ",EIT6
3198,"RERT ", PHD1
3199,"RERT ", EGLN2
3200,"RERT ", EIT-6
3201,"RERT ", HPH-1
3202,"RERT ", HPH-3
3203,"RERT ", HIF-PH1
3204,"RERT ", RERT-lncRNA
3205,"RERT ", RAB4B-EGLN2
3206,"RP11-81H3.2",long intergenic non-protein coding RNA 2882
3207,"RP11-81H3.2",RP11-81H3.2
3208,"RP11-81H3.2",NONHSAG011703.2
3209,"RP11-81H3.2",HSALNG0092426
3210,"RP11-81H3.2",lnc-KCNC2-2
3211,"RP11-81H3.2",lnc-KCNC2-4
3212,"RP11-81H3.2",NONHSAG011699.2
3213,"RP11-81H3.2", LINC02882
3214,"RP1130-1",long intergenic non-protein coding RNA 2055
3215,"RP1130-1",RP1130-1
3216,"RP1130-1",HSALNG0068878
3217,"RP1130-1",NONHSAG051374.2
3218,"RP1130-1",HSALNG0068864
3219,"RP1130-1",LINC02055
3220,"RP1130-1",lnc-KHDRBS3-8
3221,"RP1130-1",NONHSAG051373.2
3222,"RP1130-1",HSALNG0068886
3223,"RP1130-1",NONHSAG051371.2
3224,"RP1130-1",lnc-KHDRBS3-2
3225,"RP1130-1",HSALNG0068895
3226,"RP1130-1",HSALNG0068890
3227,"RP1130-1", LINC02055
3228,"RP5-833A20.1",NFIA antisense RNA 1
3229,"RP5-833A20.1",RP5-833A20.1
3230,"RP5-833A20.1",NONHSAG001661.2
3231,"RP5-833A20.1",NFIA-AS1
3232,"RP5-833A20.1",HSALNG0004023
3233,"RP5-833A20.1", NFIA-AS1
3234,SAMMSON,LINC01212
3235,SEMA6A-AS1,CTB-118N6.3
3236,SLC2A1-AS1,SLC2A1-AS1
3237,SNAI3-AS1,SNAI3 antisense RNA 1
3238,SNAI3-AS1,MGC23284
3239,SNAI3-AS1,HSALNG0113528
3240,SNAI3-AS1,SNAI3-AS1
3241,SNAI3-AS1,NONHSAG020294.2
3242,SOX9-AS1,SOX9 antisense RNA 1
3243,SOX9-AS1,FLJ37644
3244,SOX9-AS1,NONHSAG022651.2
3245,SOX9-AS1,HSALNG0118528
3246,SOX9-AS1,lnc-SLC39A11-10
3247,SOX9-AS1,HSALNG0118532
3248,SOX9-AS1,HSALNG0118537
3249,SOX9-AS1,lnc-SLC39A11-6
3250,"SRHC ",SRHC
3251,"SRHC ", LINC01018
3252,TCL6,TNG1
3253,TCL6, TNG2
3254,TGFB2-AS1,TGFB2 antisense RNA 1 (head to head)
3255,TGFB2-AS1,NR_046268
3256,TGFB2-AS1,HSALNG0010602
3257,TGFB2-AS1,TGFB2-AS1
3258,TGFB2-AS1,NONHSAG004303.2
3259,"THOR ",THOR
3260,"THOR ", THORLNC
3261,TSIX,XISTAS
3262,TSIX, XIST-AS
3263,TSIX, XIST-AS1
3264,TSIX, LINC00013
3265,TSIX, NCRNA00013
3266,"TSPAN12 ",LVCAT5
3267,"TSPAN12 ", lnc-TSPAN12
3268,"TSPAN12 ", LINC02476
3269,"TUC338 ",TUC338
3270,"TUC338 ", uc.338
3271,"TUC338 ", TUC.338
3272,"TUC338 ", PCBP2-OT1
3273,"uc.338",TUC338
3274,"uc.338", uc.338
3275,"uc.338", TUC.338
3276,"uc.338", PCBP2-OT1
3277,"UC001kfo ",ZXF1
3278,"UC001kfo ", UC001kfo
3279,"UC001kfo ", uc001kfo.1
3280,"UC001kfo ", ACTA2-AS1
3281,"uc002mbe.2 ",Huh7
3282,"uc002mbe.2 ", PGSF1
3283,"uc002mbe.2 ", C19orf30
3284,"uc002mbe.2 ", LINC00306
3285,"uc002mbe.2 ", NCRNA00306
3286,"uc002mbe.2 ", uc002mbe.2
3287,"uc002mbe.2 ", MIR7-3HG
3288,"uc002pyc ",HCCAT3
3289,"uc002pyc ", uc002pyc
3290,"uc002pyc ", ZNF350-AS1
3291,UCHL1-AS1,UCHL1-AS1
3292,WEE2-AS1,WEE2 antisense RNA 1
3293,WEE2-AS1,HSALNG0061854
3294,WEE2-AS1,WEE2-AS1
3295,WEE2-AS1,NONHSAG048977.2
3296,"XR_944502.1 ",alpha-2-macroglobulin
3297,"XR_944502.1 ",FWP007
3298,"XR_944502.1 ",S863-7
3299,"XR_944502.1 ",CPAMD5
3300,"XR_944502.1 ",A2MD
3301,"XR_944502.1 ",C3 and PZP-like alpha-2-macroglobulin domain-containing protein 5
3302,"XR_944502.1 ",alpha-2-M
3303,"XR_944502.1 ",Alpha-2-macroglobulin
3304,"XR_944502.1 ",Alpha-2-M
3305,"XR_944502.1 ", GLT1D1_Variant 2
3306,ZNF674-AS1,ZNF674 antisense RNA 1 (head to head)
3307,ZNF674-AS1,ZNF674 antisense RNA 1 (non-protein coding)
3308,ZNF674-AS1,ZNF674 antisense RNA 1
3309,ZNF674-AS1,ZNF674-AS1
3310,ZNF674-AS1,HSALNG0137651
3311,ZNF674-AS1,NONHSAG054360.2
3312,ADAMTS9-AS1,ADAMTS9 antisense RNA 1
3313,ADAMTS9-AS1,ADAMTS9 antisense RNA 1 (non-protein coding)
3314,ADAMTS9-AS1,HSALNG0026576
3315,ADAMTS9-AS1,NONHSAG035332.2
3316,ADAMTS9-AS1,ADAMTS9-AS1
3317,"ANRASSF1 ",ANRASSF1
3318,"ANRASSF1 ", RASSF1-AS1
3319,ARlnc1,PRCAT47
3320,ARlnc1, LINC02170
3321,"BRE-AS1 ",BRE-AS1
3322,"BRE-AS1 ", BABAM2-AS1
3323,CTBP1-AS,PCAT10
3324,GLIDR,glioblastoma down-regulated RNA
3325,GLIDR,MGC21881
3326,GLIDR,TCONS_00015562
3327,GLIDR,FAM88A
3328,GLIDR,family with sequence similarity 88 member A
3329,GLIDR,long intergenic non-protein coding RNA 1172
3330,GLIDR,LINC01172
3331,GLIDR,HSALNG0071221
3332,GLIDR,GLIDR
3333,GLIDR,NONHSAG052261.2
3334,IDH1-AS1,IDH1 antisense RNA 1
3335,IDH1-AS1,IDH1 antisense RNA 1 (non-protein coding)
3336,IDH1-AS1,HSALNG0021909
3337,IDH1-AS1,IDH1-AS1
3338,IDH1-AS1,NONHSAG030384.2
3339,"ILF3-AS1 ",ILF3-AS1
3340,"ILF3-AS1 ", ILF3-DT
3341,LBCS,LBCS
3342,LINC00304,C16orf81
3343,LINC00304, NCRNA00304
3344,LINC00308,PRED16
3345,LINC00308, C21orf74
3346,LINC00308, NCRNA00308
3347,LINC00476,NAG11
3348,LINC00476, NAG12
3349,LINC00476, C9orf130
3350,LINC00476, LINC00476
3351,"LINC00617 ",TUNA
3352,"LINC00617 ", HI-LNC78
3353,"LINC00617 ", LINC00617
3354,"LINC00617 ", TUNAR
3355,LINC00649,LINC00650
3356,LINC00649, lnc-ITSN1-2
3357,LINC00683,long intergenic non-protein coding RNA 683
3358,LINC00683,LINC00908
3359,LINC00683,HSALNG0122571
3360,LINC00683,HSALNG0122579
3361,LINC00683,NONHSAG024201.2
3362,LINC00683,LINC00683
3363,LINC00683,NONHSAG024205.2
3364,LINC00683,HSALNG0122581
3365,LINC00683,HSALNG0122573
3366,LINC00844,long intergenic non-protein coding RNA 844
3367,LINC00844,HSALNG0078193
3368,LINC00844,LINC00844
3369,LINC00844,NONHSAG005962.2
3370,LINC00908,ASRPS
3371,"LINC00969 ",LINC00969
3372,"LINC00969 ", MIR570HG
3373,LINC01138,LINC00875
3374,LSAMP-AS1,LSAMP antisense RNA 1
3375,LSAMP-AS1,LSAMP antisense RNA 1 (non-protein coding)
3376,LSAMP-AS1,HSALNG0028218
3377,LSAMP-AS1,LSAMP-AS1
3378,LSAMP-AS1,NONHSAG035803.2
3379,MIR222HG,Lnc-Ang362
3380,"MYU ",MYU
3381,"MYU ", (VPS9D1-AS1)
3382,OSTN-AS1,OSTN antisense RNA 1
3383,OSTN-AS1,OSTN antisense RNA 1 (non-protein coding)
3384,OSTN-AS1,HSALNG0031592
3385,OSTN-AS1,NONHSAG036974.2
3386,OSTN-AS1,OSTN-AS1
3387,PCA3,DD3
3388,PCA3, PCAT3
3389,PCA3, NCRNA00019
3390,PCA3, PRUNE2-AS1
3391,PCAN-R1,PCAN-R1
3392,PCAN-R1, KDM5BAS1
3393,PCAN-R1, ncRNA-a2
3394,PCAN-R1, KDM5B-AS1
3395,PCAN-R1, onco-lncRNA-96
3396,"PCAN-R2 ",PCAN-R2
3397,"PCAN-R2 ", PCAT7
3398,PCAT3,DD3
3399,PCAT3, PCAT3
3400,PCAT3, NCRNA00019
3401,PCAT3, PRUNE2-AS1
3402,PCAT5,LINC01452
3403,PCAT5, TPCAT-10-36067
3404,PCAT9,PCAT9
3405,PCAT9, LINC00071
3406,PCAT9, NCRNA00071
3407,PCSEAT,PRCAT38
3408,PRCAT38,PRCAT38
3409,PROX1-AS1,PROX1 antisense RNA 1
3410,PROX1-AS1,PROX1 antisense RNA 1 (non-protein coding)
3411,PROX1-AS1,PROX1-AS1
3412,PROX1-AS1,HSALNG0010460
3413,PROX1-AS1,NONHSAG004261.2
3414,PRRT3-AS1,PRRT3 antisense RNA 1
3415,PRRT3-AS1,PRRT3 antisense RNA 1 (non-protein coding)
3416,PRRT3-AS1,HSALNG0024078
3417,PRRT3-AS1,NONHSAG034409.2
3418,PSLNR,LA16c-83F12.6
3419,RBMS3-AS3,RBMS3 antisense RNA 3
3420,RBMS3-AS3,RBMS3 antisense RNA 3 (non-protein coding)
3421,RBMS3-AS3,HSALNG0024874
3422,RBMS3-AS3,NONHSAG034659.2
3423,RBMS3-AS3,RBMS3-AS3
3424,RBMS3-AS3,HSALNG0024869
3425,SAP30L-AS1,GALNT10-AS1
3426,SChLAP1,PCAT11
3427,SChLAP1, PCAT114
3428,SChLAP1, LINC00913
3429,SOCS2-AS1,SOCS2 antisense RNA 1
3430,SOCS2-AS1,SOCS2 antisense RNA 1 (non-protein coding)
3431,SOCS2-AS1,NONHSAG011928.2
3432,SOCS2-AS1,HSALNG0093119
3433,SOCS2-AS1,SOCS2-AS1
3434,"XLOC_005327",XLOC_005327
3435,"XLOC_005327", TCONS_00011314
3436,"XLOC_005327", LINC01564
3437,XLOC_007697,uncharacterized LOC105500239
3438,XLOC_007697,lnc-SPATA31A6-60
3439,XLOC_007697,NONHSAG052316.2
3440,XLOC_008559,uncharacterized LOC105378427
